Municipio,Ano,Produtividade
3505401,2014,457
3505500,1990,700
3505500,1991,1800
3505500,1992,1930
3505500,1993,1800
3505500,1994,967
3505500,1995,1800
3505500,1996,1250
3505500,1997,1800
3505500,1998,1800
3505500,1999,1800
3505500,2000,1800
3505500,2001,1800
3505500,2002,1350
3505500,2003,2400
3505500,2004,2400
3505500,2005,2400
3505500,2006,2000
3505500,2007,2000
3505500,2008,2000
3505500,2009,2000
3505500,2010,3326
3505500,2011,-
3505500,2012,-
3505500,2013,2100
3505500,2014,-
3505609,1990,2400
3505609,1991,1410
3505609,1992,1008
3505609,1993,-
3505609,1994,-
3505609,1995,-
3505609,1996,-
3505609,1997,-
3505609,1998,-
3505609,1999,-
3505609,2000,-
3505609,2001,-
3505609,2002,-
3505609,2003,-
3505609,2004,-
3505609,2005,-
3505609,2006,-
3505609,2007,-
3505609,2008,-
3505609,2009,-
3505609,2010,-
3505609,2011,-
3505609,2012,-
3505609,2013,-
3505609,2014,-
3505708,1990,1000
3505708,1991,1000
3505708,1992,-
3505708,1993,-
3505708,1994,-
3505708,1995,-
3505708,1996,-
3505708,1997,-
3505708,1998,-
3505708,1999,-
3505708,2000,-
3505708,2001,-
3505708,2002,-
3505708,2003,-
3505708,2004,-
3505708,2005,-
3505708,2006,-
3505708,2007,-
3505708,2008,-
3505708,2009,-
3505708,2010,-
3505708,2011,-
3505708,2012,-
3505708,2013,-
3505708,2014,-
3505807,1990,520
3505807,1991,527
3505807,1992,300
3505807,1993,570
3505807,1994,383
3505807,1995,616
3505807,1996,940
3505807,1997,1020
3505807,1998,-
3505807,1999,900
3505807,2000,460
3505807,2001,1200
3505807,2002,600
3505807,2003,1193
3505807,2004,1150
3505807,2005,1200
3505807,2006,1571
3505807,2007,1571
3505807,2008,1200
3505807,2009,-
3505807,2010,1200
3505807,2011,1200
3505807,2012,900
3505807,2013,-
3505807,2014,-
3505906,1990,400
3505906,1991,562
3505906,1992,1084
3505906,1993,1008
3505906,1994,960
3505906,1995,1020
3505906,1996,720
3505906,1997,720
3505906,1998,-
3505906,1999,1200
3505906,2000,1666
3505906,2001,786
3505906,2002,1069
3505906,2003,1418
3505906,2004,1414
3505906,2005,1430
3505906,2006,1415
3505906,2007,1100
3505906,2008,1090
3505906,2009,1800
3505906,2010,1200
3505906,2011,1200
3505906,2012,900
3505906,2013,1350
3505906,2014,967
3506003,1990,377
3506003,1991,585
3506003,1992,-
3506003,1993,600
3506003,1994,533
3506003,1995,444
3506003,1996,400
3506003,1997,500
3506003,1998,-
3506003,1999,-
3506003,2000,-
3506003,2001,-
3506003,2002,-
3506003,2003,900
3506003,2004,-
3506003,2005,-
3506003,2006,-
3506003,2007,-
3506003,2008,-
3506003,2009,-
3506003,2010,-
3506003,2011,-
3506003,2012,-
3506003,2013,-
3506003,2014,-
3506102,1990,-
3506102,1991,-
3506102,1992,-
3506102,1993,-
3506102,1994,-
3506102,1995,-
3506102,1996,1794
3506102,1997,1800
3506102,1998,-
3506102,1999,-
3506102,2000,-
3506102,2001,-
3506102,2002,-
3506102,2003,-
3506102,2004,-
3506102,2005,-
3506102,2006,-
3506102,2007,-
3506102,2008,-
3506102,2009,-
3506102,2010,-
3506102,2011,-
3506102,2012,-
3506102,2013,-
3506102,2014,-
3506201,1990,600
3506201,1991,600
3506201,1992,1073
3506201,1993,1176
3506201,1994,970
3506201,1995,1400
3506201,1996,900
3506201,1997,1076
3506201,1998,1363
3506201,1999,-
3506201,2000,1800
3506201,2001,1744
3506201,2002,-
3506201,2003,-
3506201,2004,-
3506201,2005,-
3506201,2006,-
3506201,2007,-
3506201,2008,2400
3506201,2009,2850
3506201,2010,3600
3506201,2011,2400
3506201,2012,-
3506201,2013,1800
3506201,2014,-
3506300,1990,635
3506300,1991,654
3506300,1992,684
3506300,1993,730
3506300,1994,739
3506300,1995,676
3506300,1996,823
3506300,1997,790
3506300,1998,813
3506300,1999,911
3506300,2000,1041
3506300,2001,1566
3506300,2002,1351
3506300,2003,1696
3506300,2004,1996
3506300,2005,1671
3506300,2006,1743
3506300,2007,2228
3506300,2008,1927
3506300,2009,2250
3506300,2010,1985
3506300,2011,2010
3506300,2012,1751
3506300,2013,2095
3506300,2014,2293
3506359,1990,-
3506359,1991,-
3506359,1992,-
3506359,1993,-
3506359,1994,-
3506359,1995,-
3506359,1996,-
3506359,1997,-
3506359,1998,-
3506359,1999,-
3506359,2000,-
3506359,2001,-
3506359,2002,-
3506359,2003,-
3506359,2004,-
3506359,2005,-
3506359,2006,-
3506359,2007,-
3506359,2008,-
3506359,2009,-
3506359,2010,-
3506359,2011,-
3506359,2012,-
3506359,2013,-
3506359,2014,-
3506409,1990,821
3506409,1991,1078
3506409,1992,865
3506409,1993,857
3506409,1994,733
3506409,1995,915
3506409,1996,1020
3506409,1997,1200
3506409,1998,1611
3506409,1999,1568
3506409,2000,1345
3506409,2001,2600
3506409,2002,1910
3506409,2003,1740
3506409,2004,1800
3506409,2005,1980
3506409,2006,1740
3506409,2007,1750
3506409,2008,1900
3506409,2009,-
3506409,2010,1600
3506409,2011,-
3506409,2012,1800
3506409,2013,-
3506409,2014,-
3506508,1990,831
3506508,1991,1200
3506508,1992,1363
3506508,1993,965
3506508,1994,750
3506508,1995,1173
3506508,1996,1160
3506508,1997,1580
3506508,1998,1711
3506508,1999,1184
3506508,2000,1248
3506508,2001,1320
3506508,2002,1200
3506508,2003,1471
3506508,2004,1801
3506508,2005,2100
3506508,2006,2000
3506508,2007,2000
3506508,2008,-
3506508,2009,-
3506508,2010,-
3506508,2011,-
3506508,2012,1800
3506508,2013,2333
3506508,2014,-
3506607,1990,900
3506607,1991,680
3506607,1992,900
3506607,1993,-
3506607,1994,900
3506607,1995,583
3506607,1996,-
3506607,1997,600
3506607,1998,720
3506607,1999,600
3506607,2000,600
3506607,2001,779
3506607,2002,600
3506607,2003,600
3506607,2004,600
3506607,2005,600
3506607,2006,600
3506607,2007,600
3506607,2008,1068
3506607,2009,1264
3506607,2010,1279
3506607,2011,1279
3506607,2012,600
3506607,2013,1917
3506607,2014,1917
3506706,1990,-
3506706,1991,-
3506706,1992,600
3506706,1993,-
3506706,1994,1142
3506706,1995,1500
3506706,1996,1200
3506706,1997,-
3506706,1998,-
3506706,1999,1800
3506706,2000,1800
3506706,2001,1860
3506706,2002,700
3506706,2003,700
3506706,2004,-
3506706,2005,-
3506706,2006,700
3506706,2007,1000
3506706,2008,-
3506706,2009,-
3506706,2010,-
3506706,2011,-
3506706,2012,-
3506706,2013,-
3506706,2014,-
3506805,1990,-
3506805,1991,471
3506805,1992,480
3506805,1993,600
3506805,1994,-
3506805,1995,-
3506805,1996,-
3506805,1997,-
3506805,1998,-
3506805,1999,1000
3506805,2000,-
3506805,2001,-
3506805,2002,-
3506805,2003,-
3506805,2004,-
3506805,2005,-
3506805,2006,-
3506805,2007,-
3506805,2008,-
3506805,2009,-
3506805,2010,-
3506805,2011,-
3506805,2012,-
3506805,2013,-
3506805,2014,-
3506904,1990,720
3506904,1991,900
3506904,1992,908
3506904,1993,754
3506904,1994,-
3506904,1995,600
3506904,1996,600
3506904,1997,600
3506904,1998,600
3506904,1999,766
3506904,2000,480
3506904,2001,600
3506904,2002,700
3506904,2003,780
3506904,2004,780
3506904,2005,900
3506904,2006,900
3506904,2007,900
3506904,2008,1066
3506904,2009,1000
3506904,2010,-
3506904,2011,-
3506904,2012,-
3506904,2013,-
3506904,2014,-
3507001,1990,702
3507001,1991,878
3507001,1992,960
3507001,1993,959
3507001,1994,820
3507001,1995,641
3507001,1996,961
3507001,1997,933
3507001,1998,1175
3507001,1999,1001
3507001,2000,1200
3507001,2001,1108
3507001,2002,1402
3507001,2003,1562
3507001,2004,1400
3507001,2005,1418
3507001,2006,1710
3507001,2007,1260
3507001,2008,1260
3507001,2009,1500
3507001,2010,1493
3507001,2011,1494
3507001,2012,1800
3507001,2013,1600
3507001,2014,-
3507100,1990,933
3507100,1991,1000
3507100,1992,950
3507100,1993,975
3507100,1994,1000
3507100,1995,971
3507100,1996,966
3507100,1997,1000
3507100,1998,1000
3507100,1999,897
3507100,2000,600
3507100,2001,1000
3507100,2002,1181
3507100,2003,1193
3507100,2004,1187
3507100,2005,1200
3507100,2006,1400
3507100,2007,1681
3507100,2008,1575
3507100,2009,1575
3507100,2010,1433
3507100,2011,1338
3507100,2012,900
3507100,2013,1000
3507100,2014,1000
3507159,1990,-
3507159,1991,-
3507159,1992,-
3507159,1993,840
3507159,1994,900
3507159,1995,889
3507159,1996,769
3507159,1997,1080
3507159,1998,928
3507159,1999,1565
3507159,2000,1225
3507159,2001,1071
3507159,2002,1071
3507159,2003,1366
3507159,2004,1200
3507159,2005,1200
3507159,2006,1200
3507159,2007,1300
3507159,2008,1680
3507159,2009,888
3507159,2010,-
3507159,2011,1800
3507159,2012,1000
3507159,2013,1200
3507159,2014,2080
3507209,1990,690
3507209,1991,540
3507209,1992,583
3507209,1993,600
3507209,1994,-
3507209,1995,610
3507209,1996,-
3507209,1997,-
3507209,1998,-
3507209,1999,-
3507209,2000,1062
3507209,2001,-
3507209,2002,600
3507209,2003,-
3507209,2004,-
3507209,2005,-
3507209,2006,1208
3507209,2007,942
3507209,2008,1208
3507209,2009,916
3507209,2010,-
3507209,2011,-
3507209,2012,-
3507209,2013,-
3507209,2014,-
3507308,1990,480
3507308,1991,613
3507308,1992,650
3507308,1993,900
3507308,1994,1300
3507308,1995,-
3507308,1996,-
3507308,1997,-
3507308,1998,-
3507308,1999,-
3507308,2000,-
3507308,2001,-
3507308,2002,-
3507308,2003,-
3507308,2004,-
3507308,2005,-
3507308,2006,-
3507308,2007,-
3507308,2008,-
3507308,2009,-
3507308,2010,-
3507308,2011,-
3507308,2012,-
3507308,2013,-
3507308,2014,-
3507407,1990,874
3507407,1991,1405
3507407,1992,1513
3507407,1993,1023
3507407,1994,925
3507407,1995,1228
3507407,1996,933
3507407,1997,1033
3507407,1998,1418
3507407,1999,-
3507407,2000,-
3507407,2001,-
3507407,2002,2055
3507407,2003,2201
3507407,2004,2055
3507407,2005,1700
3507407,2006,2000
3507407,2007,2000
3507407,2008,2000
3507407,2009,1600
3507407,2010,2000
3507407,2011,2000
3507407,2012,1200
3507407,2013,-
3507407,2014,1792
3507456,1990,-
3507456,1991,-
3507456,1992,-
3507456,1993,-
3507456,1994,666
3507456,1995,-
3507456,1996,-
3507456,1997,-
3507456,1998,-
3507456,1999,-
3507456,2000,1200
3507456,2001,-
3507456,2002,-
3507456,2003,3818
3507456,2004,1800
3507456,2005,1800
3507456,2006,1800
3507456,2007,1800
3507456,2008,1800
3507456,2009,1800
3507456,2010,-
3507456,2011,-
3507456,2012,-
3507456,2013,-
3507456,2014,-
3507506,1990,860
3507506,1991,720
3507506,1992,697
3507506,1993,848
3507506,1994,848
3507506,1995,865
3507506,1996,860
3507506,1997,860
3507506,1998,1076
3507506,1999,950
3507506,2000,929
3507506,2001,872
3507506,2002,900
3507506,2003,874
3507506,2004,900
3507506,2005,866
3507506,2006,900
3507506,2007,788
3507506,2008,940
3507506,2009,1800
3507506,2010,1800
3507506,2011,1800
3507506,2012,1800
3507506,2013,1800
3507506,2014,1414
3507605,1990,845
3507605,1991,600
3507605,1992,756
3507605,1993,600
3507605,1994,684
3507605,1995,821
3507605,1996,638
3507605,1997,791
3507605,1998,800
3507605,1999,800
3507605,2000,818
3507605,2001,866
3507605,2002,934
3507605,2003,940
3507605,2004,1000
3507605,2005,1000
3507605,2006,1054
3507605,2007,1124
3507605,2008,1175
3507605,2009,1175
3507605,2010,1223
3507605,2011,1223
3507605,2012,1200
3507605,2013,1629
3507605,2014,1200
3507704,1990,600
3507704,1991,862
3507704,1992,843
3507704,1993,1500
3507704,1994,760
3507704,1995,950
3507704,1996,-
3507704,1997,1300
3507704,1998,700
3507704,1999,1410
3507704,2000,1025
3507704,2001,1294
3507704,2002,1311
3507704,2003,1500
3507704,2004,1200
3507704,2005,1500
3507704,2006,900
3507704,2007,900
3507704,2008,900
3507704,2009,-
3507704,2010,-
3507704,2011,-
3507704,2012,-
3507704,2013,-
3507704,2014,-
3507753,1990,-
3507753,1991,-
3507753,1992,-
3507753,1993,-
3507753,1994,-
3507753,1995,-
3507753,1996,-
3507753,1997,-
3507753,1998,1229
3507753,1999,1320
3507753,2000,1800
3507753,2001,2107
3507753,2002,1800
3507753,2003,2626
3507753,2004,2150
3507753,2005,1880
3507753,2006,-
3507753,2007,-
3507753,2008,-
3507753,2009,1500
3507753,2010,1666
3507753,2011,-
3507753,2012,1250
3507753,2013,1286
3507753,2014,2667
3507803,1990,420
3507803,1991,600
3507803,1992,1200
3507803,1993,1200
3507803,1994,1200
3507803,1995,1200
3507803,1996,-
3507803,1997,-
3507803,1998,-
3507803,1999,-
3507803,2000,-
3507803,2001,-
3507803,2002,-
3507803,2003,-
3507803,2004,-
3507803,2005,-
3507803,2006,-
3507803,2007,-
3507803,2008,-
3507803,2009,-
3507803,2010,-
3507803,2011,-
3507803,2012,-
3507803,2013,-
3507803,2014,-
3507902,1990,291
3507902,1991,285
3507902,1992,300
3507902,1993,509
3507902,1994,509
3507902,1995,850
3507902,1996,660
3507902,1997,720
3507902,1998,600
3507902,1999,583
3507902,2000,600
3507902,2001,-
3507902,2002,2000
3507902,2003,600
3507902,2004,-
3507902,2005,-
3507902,2006,-
3507902,2007,-
3507902,2008,-
3507902,2009,-
3507902,2010,-
3507902,2011,-
3507902,2012,-
3507902,2013,-
3507902,2014,-
3508009,1990,821
3508009,1991,966
3508009,1992,754
3508009,1993,1400
3508009,1994,1000
3508009,1995,840
3508009,1996,840
3508009,1997,1300
3508009,1998,1222
3508009,1999,1055
3508009,2000,1550
3508009,2001,1657
3508009,2002,1800
3508009,2003,1628
3508009,2004,1814
3508009,2005,1800
3508009,2006,1665
3508009,2007,1248
3508009,2008,1976
3508009,2009,3600
3508009,2010,3555
3508009,2011,3636
3508009,2012,1747
3508009,2013,1755
3508009,2014,2500
3508108,1990,1081
3508108,1991,1445
3508108,1992,1195
3508108,1993,1026
3508108,1994,657
3508108,1995,685
3508108,1996,1075
3508108,1997,1500
3508108,1998,1209
3508108,1999,1000
3508108,2000,1100
3508108,2001,1556
3508108,2002,-
3508108,2003,900
3508108,2004,900
3508108,2005,900
3508108,2006,-
3508108,2007,-
3508108,2008,1800
3508108,2009,-
3508108,2010,-
3508108,2011,900
3508108,2012,2500
3508108,2013,2055
3508108,2014,1829
3508207,1990,-
3508207,1991,-
3508207,1992,-
3508207,1993,-
3508207,1994,1200
3508207,1995,-
3508207,1996,-
3508207,1997,-
3508207,1998,-
3508207,1999,-
3508207,2000,-
3508207,2001,-
3508207,2002,-
3508207,2003,-
3508207,2004,-
3508207,2005,-
3508207,2006,-
3508207,2007,-
3508207,2008,-
3508207,2009,-
3508207,2010,-
3508207,2011,-
3508207,2012,-
3508207,2013,-
3508207,2014,-
3508306,1990,857
3508306,1991,675
3508306,1992,685
3508306,1993,900
3508306,1994,813
3508306,1995,900
3508306,1996,1100
3508306,1997,1250
3508306,1998,1200
3508306,1999,1150
3508306,2000,1000
3508306,2001,1000
3508306,2002,1200
3508306,2003,1200
3508306,2004,1200
3508306,2005,1200
3508306,2006,1200
3508306,2007,1200
3508306,2008,1250
3508306,2009,1250
3508306,2010,1000
3508306,2011,1000
3508306,2012,1000
3508306,2013,1250
3508306,2014,1250
3508405,1990,900
3508405,1991,1291
3508405,1992,1357
3508405,1993,1200
3508405,1994,1000
3508405,1995,1100
3508405,1996,1100
3508405,1997,1100
3508405,1998,1320
3508405,1999,766
3508405,2000,900
3508405,2001,815
3508405,2002,965
3508405,2003,829
3508405,2004,900
3508405,2005,964
3508405,2006,981
3508405,2007,1216
3508405,2008,1160
3508405,2009,1000
3508405,2010,-
3508405,2011,900
3508405,2012,1000
3508405,2013,1000
3508405,2014,1000
3508504,1990,932
3508504,1991,1038
3508504,1992,1035
3508504,1993,1039
3508504,1994,900
3508504,1995,989
3508504,1996,989
3508504,1997,989
3508504,1998,989
3508504,1999,875
3508504,2000,1000
3508504,2001,1027
3508504,2002,760
3508504,2003,1860
3508504,2004,617
3508504,2005,650
3508504,2006,650
3508504,2007,607
3508504,2008,1032
3508504,2009,1000
3508504,2010,1000
3508504,2011,1000
3508504,2012,1200
3508504,2013,1500
3508504,2014,1500
3508603,1990,558
3508603,1991,721
3508603,1992,1921
3508603,1993,900
3508603,1994,850
3508603,1995,733
3508603,1996,-
3508603,1997,810
3508603,1998,-
3508603,1999,843
3508603,2000,818
3508603,2001,810
3508603,2002,810
3508603,2003,900
3508603,2004,900
3508603,2005,900
3508603,2006,900
3508603,2007,900
3508603,2008,1547
3508603,2009,1545
3508603,2010,1500
3508603,2011,1800
3508603,2012,1778
3508603,2013,1778
3508603,2014,1778
3508702,1990,540
3508702,1991,656
3508702,1992,750
3508702,1993,950
3508702,1994,750
3508702,1995,600
3508702,1996,-
3508702,1997,1023
3508702,1998,600
3508702,1999,1285
3508702,2000,490
3508702,2001,1394
3508702,2002,1394
3508702,2003,1510
3508702,2004,1222
3508702,2005,2066
3508702,2006,2100
3508702,2007,600
3508702,2008,1716
3508702,2009,1716
3508702,2010,595
3508702,2011,910
3508702,2012,2141
3508702,2013,1800
3508702,2014,1800
3508801,1990,300
3508801,1991,600
3508801,1992,950
3508801,1993,685
3508801,1994,923
3508801,1995,810
3508801,1996,700
3508801,1997,700
3508801,1998,600
3508801,1999,711
3508801,2000,733
3508801,2001,777
3508801,2002,1381
3508801,2003,1500
3508801,2004,1200
3508801,2005,1600
3508801,2006,1600
3508801,2007,1600
3508801,2008,1666
3508801,2009,1666
3508801,2010,2000
3508801,2011,1500
3508801,2012,1500
3508801,2013,1500
3508801,2014,1231
3508900,1990,600
3508900,1991,600
3508900,1992,656
3508900,1993,1033
3508900,1994,750
3508900,1995,734
3508900,1996,902
3508900,1997,663
3508900,1998,800
3508900,1999,681
3508900,2000,600
3508900,2001,600
3508900,2002,480
3508900,2003,600
3508900,2004,600
3508900,2005,600
3508900,2006,600
3508900,2007,600
3508900,2008,480
3508900,2009,-
3508900,2010,900
3508900,2011,-
3508900,2012,2030
3508900,2013,-
3508900,2014,-
3509007,1990,333
3509007,1991,400
3509007,1992,666
3509007,1993,400
3509007,1994,-
3509007,1995,400
3509007,1996,-
3509007,1997,400
3509007,1998,-
3509007,1999,-
3509007,2000,1000
3509007,2001,-
3509007,2002,-
3509007,2003,-
3509007,2004,-
3509007,2005,-
3509007,2006,-
3509007,2007,-
3509007,2008,-
3509007,2009,-
3509007,2010,-
3509007,2011,-
3509007,2012,-
3509007,2013,-
3509007,2014,-
3509106,1990,600
3509106,1991,300
3509106,1992,600
3509106,1993,1140
3509106,1994,1014
3509106,1995,480
3509106,1996,480
3509106,1997,600
3509106,1998,600
3509106,1999,720
3509106,2000,636
3509106,2001,1350
3509106,2002,600
3509106,2003,900
3509106,2004,600
3509106,2005,800
3509106,2006,600
3509106,2007,480
3509106,2008,900
3509106,2009,-
3509106,2010,-
3509106,2011,720
3509106,2012,1800
3509106,2013,1440
3509106,2014,2000
3509205,1990,2000
3509205,1991,-
3509205,1992,1000
3509205,1993,-
3509205,1994,-
3509205,1995,-
3509205,1996,-
3509205,1997,-
3509205,1998,-
3509205,1999,-
3509205,2000,2000
3509205,2001,-
3509205,2002,-
3509205,2003,-
3509205,2004,-
3509205,2005,-
3509205,2006,-
3509205,2007,-
3509205,2008,-
3509205,2009,-
3509205,2010,-
3509205,2011,-
3509205,2012,-
3509205,2013,-
3509205,2014,-
3509254,1990,-
3509254,1991,-
3509254,1992,-
3509254,1993,450
3509254,1994,437
3509254,1995,542
3509254,1996,500
3509254,1997,600
3509254,1998,-
3509254,1999,-
3509254,2000,551
3509254,2001,-
3509254,2002,-
3509254,2003,-
3509254,2004,-
3509254,2005,-
3509254,2006,-
3509254,2007,-
3509254,2008,-
3509254,2009,593
3509254,2010,966
3509254,2011,700
3509254,2012,667
3509254,2013,667
3509254,2014,467
3509304,1990,700
3509304,1991,-
3509304,1992,-
3509304,1993,-
3509304,1994,-
3509304,1995,-
3509304,1996,-
3509304,1997,875
3509304,1998,-
3509304,1999,2000
3509304,2000,-
3509304,2001,-
3509304,2002,-
3509304,2003,-
3509304,2004,-
3509304,2005,-
3509304,2006,-
3509304,2007,-
3509304,2008,-
3509304,2009,-
3509304,2010,-
3509304,2011,-
3509304,2012,-
3509304,2013,-
3509304,2014,-
3509403,1990,771
3509403,1991,768
3509403,1992,787
3509403,1993,675
3509403,1994,600
3509403,1995,600
3509403,1996,720
3509403,1997,720
3509403,1998,720
3509403,1999,-
3509403,2000,-
3509403,2001,-
3509403,2002,-
3509403,2003,716
3509403,2004,720
3509403,2005,720
3509403,2006,716
3509403,2007,720
3509403,2008,1571
3509403,2009,-
3509403,2010,-
3509403,2011,-
3509403,2012,-
3509403,2013,-
3509403,2014,-
3509452,1990,-
3509452,1991,-
3509452,1992,-
3509452,1993,1200
3509452,1994,1071
3509452,1995,1333
3509452,1996,1604
3509452,1997,1043
3509452,1998,900
3509452,1999,1200
3509452,2000,1338
3509452,2001,1447
3509452,2002,1470
3509452,2003,1611
3509452,2004,1140
3509452,2005,1659
3509452,2006,1428
3509452,2007,1842
3509452,2008,1200
3509452,2009,960
3509452,2010,1853
3509452,2011,1991
3509452,2012,1976
3509452,2013,1867
3509452,2014,2045
3509502,1990,963
3509502,1991,963
3509502,1992,967
3509502,1993,-
3509502,1994,1200
3509502,1995,625
3509502,1996,623
3509502,1997,620
3509502,1998,600
3509502,1999,1022
3509502,2000,934
3509502,2001,1153
3509502,2002,1221
3509502,2003,1528
3509502,2004,1400
3509502,2005,1076
3509502,2006,897
3509502,2007,1095
3509502,2008,1147
3509502,2009,1147
3509502,2010,-
3509502,2011,-
3509502,2012,1459
3509502,2013,1500
3509502,2014,1350
3509601,1990,700
3509601,1991,600
3509601,1992,750
3509601,1993,-
3509601,1994,-
3509601,1995,500
3509601,1996,800
3509601,1997,772
3509601,1998,800
3509601,1999,800
3509601,2000,875
3509601,2001,1000
3509601,2002,1000
3509601,2003,1000
3509601,2004,1000
3509601,2005,1000
3509601,2006,1000
3509601,2007,1000
3509601,2008,1000
3509601,2009,1000
3509601,2010,1000
3509601,2011,-
3509601,2012,-
