Municipio,Ano,Vacas
1502756,1988,-
1502756,1989,600
1502756,1990,660
1502756,1991,640
1502756,1992,627
1502756,1993,608
1502756,1994,1128
1502756,1995,1168
1502756,1996,375
1502756,1997,1589
1502756,1998,1604
1502756,1999,1708
1502756,2000,1720
1502756,2001,1800
1502756,2002,1820
1502756,2003,1912
1502756,2004,1148
1502756,2005,1200
1502756,2006,1250
1502756,2007,460
1502756,2008,480
1502756,2009,430
1502756,2010,66
1502756,2011,72
1502756,2012,69
1502756,2013,81
1502756,2014,85
1502764,1974,-
1502764,1975,-
1502764,1976,-
1502764,1977,-
1502764,1978,-
1502764,1979,-
1502764,1980,-
1502764,1981,-
1502764,1982,-
1502764,1983,-
1502764,1984,-
1502764,1985,-
1502764,1986,-
1502764,1987,-
1502764,1988,-
1502764,1989,-
1502764,1990,-
1502764,1991,-
1502764,1992,-
1502764,1993,6500
1502764,1994,7014
1502764,1995,7631
1502764,1996,582
1502764,1997,637
1502764,1998,681
1502764,1999,701
1502764,2000,1280
1502764,2001,1293
1502764,2002,1312
1502764,2003,1305
1502764,2004,1696
1502764,2005,33639
1502764,2006,38549
1502764,2007,31497
1502764,2008,29204
1502764,2009,26339
1502764,2010,25013
1502764,2011,25112
1502764,2012,24911
1502764,2013,25206
1502764,2014,26088
1502772,1974,-
1502772,1975,-
1502772,1976,-
1502772,1977,-
1502772,1978,-
1502772,1979,-
1502772,1980,-
1502772,1981,-
1502772,1982,-
1502772,1983,-
1502772,1984,-
1502772,1985,-
1502772,1986,-
1502772,1987,-
1502772,1988,-
1502772,1989,8800
1502772,1990,9100
1502772,1991,8900
1502772,1992,9100
1502772,1993,5400
1502772,1994,5500
1502772,1995,5900
1502772,1996,15000
1502772,1997,13000
1502772,1998,13500
1502772,1999,13200
1502772,2000,12500
1502772,2001,12000
1502772,2002,21100
1502772,2003,21500
1502772,2004,22000
1502772,2005,20300
1502772,2006,18800
1502772,2007,18100
1502772,2008,17800
1502772,2009,17960
1502772,2010,18200
1502772,2011,20400
1502772,2012,17200
1502772,2013,18540
1502772,2014,18900
1502806,1974,25
1502806,1975,6
1502806,1976,-
1502806,1977,28
1502806,1978,35
1502806,1979,35
1502806,1980,10
1502806,1981,10
1502806,1982,12
1502806,1983,10
1502806,1984,8
1502806,1985,8
1502806,1986,8
1502806,1987,8
1502806,1988,10
1502806,1989,14
1502806,1990,19
1502806,1991,20
1502806,1992,23
1502806,1993,25
1502806,1994,28
1502806,1995,29
1502806,1996,30
1502806,1997,26
1502806,1998,19
1502806,1999,23
1502806,2000,22
1502806,2001,20
1502806,2002,22
1502806,2003,24
1502806,2004,24
1502806,2005,24
1502806,2006,25
1502806,2007,24
1502806,2008,24
1502806,2009,25
1502806,2010,25
1502806,2011,27
1502806,2012,28
1502806,2013,28
1502806,2014,30
1502855,1974,-
1502855,1975,-
1502855,1976,-
1502855,1977,-
1502855,1978,-
1502855,1979,-
1502855,1980,-
1502855,1981,-
1502855,1982,-
1502855,1983,-
1502855,1984,-
1502855,1985,-
1502855,1986,-
1502855,1987,-
1502855,1988,-
1502855,1989,-
1502855,1990,-
1502855,1991,-
1502855,1992,-
1502855,1993,-
1502855,1994,-
1502855,1995,-
1502855,1996,-
1502855,1997,680
1502855,1998,623
1502855,1999,697
1502855,2000,717
1502855,2001,803
1502855,2002,957
1502855,2003,1430
1502855,2004,1625
1502855,2005,1251
1502855,2006,1732
1502855,2007,1942
1502855,2008,1839
1502855,2009,2341
1502855,2010,3917
1502855,2011,4084
1502855,2012,6930
1502855,2013,6951
1502855,2014,7437
1502905,1974,10
1502905,1975,17
1502905,1976,19
1502905,1977,24
1502905,1978,24
1502905,1979,26
1502905,1980,138
1502905,1981,280
1502905,1982,310
1502905,1983,450
1502905,1984,700
1502905,1985,407
1502905,1986,410
1502905,1987,520
1502905,1988,5000
1502905,1989,5100
1502905,1990,4480
1502905,1991,3800
1502905,1992,2900
1502905,1993,2700
1502905,1994,2484
1502905,1995,2400
1502905,1996,31
1502905,1997,31
1502905,1998,126
1502905,1999,130
1502905,2000,130
1502905,2001,137
1502905,2002,130
1502905,2003,115
1502905,2004,135
1502905,2005,100
1502905,2006,122
1502905,2007,150
1502905,2008,150
1502905,2009,140
1502905,2010,136
1502905,2011,129
1502905,2012,30
1502905,2013,37
1502905,2014,31
1502939,1974,-
1502939,1975,-
1502939,1976,-
1502939,1977,-
1502939,1978,-
1502939,1979,-
1502939,1980,-
1502939,1981,-
1502939,1982,-
1502939,1983,-
1502939,1984,-
1502939,1985,-
1502939,1986,-
1502939,1987,-
1502939,1988,-
1502939,1989,8400
1502939,1990,9660
1502939,1991,9650
1502939,1992,11387
1502939,1993,11490
1502939,1994,11530
1502939,1995,13836
1502939,1996,2186
1502939,1997,2210
1502939,1998,3500
1502939,1999,4025
1502939,2000,4985
1502939,2001,7665
1502939,2002,9874
1502939,2003,10250
1502939,2004,12510
1502939,2005,12616
1502939,2006,12634
1502939,2007,11875
1502939,2008,11282
1502939,2009,10413
1502939,2010,8385
1502939,2011,8249
1502939,2012,7100
1502939,2013,1748
1502939,2014,1554
1502954,1974,-
1502954,1975,-
1502954,1976,-
1502954,1977,-
1502954,1978,-
1502954,1979,-
1502954,1980,-
1502954,1981,-
1502954,1982,-
1502954,1983,-
1502954,1984,-
1502954,1985,-
1502954,1986,-
1502954,1987,-
1502954,1988,-
1502954,1989,-
1502954,1990,-
1502954,1991,-
1502954,1992,-
1502954,1993,4400
1502954,1994,4500
1502954,1995,4750
1502954,1996,7100
1502954,1997,7600
1502954,1998,8000
1502954,1999,8400
1502954,2000,8500
1502954,2001,8700
1502954,2002,16250
1502954,2003,17300
1502954,2004,17950
1502954,2005,24310
1502954,2006,24100
1502954,2007,26500
1502954,2008,23800
1502954,2009,21000
1502954,2010,23000
1502954,2011,23100
1502954,2012,19100
1502954,2013,21670
1502954,2014,23900
1503002,1974,2800
1503002,1975,1395
1503002,1976,1360
1503002,1977,400
1503002,1978,450
1503002,1979,540
1503002,1980,1104
1503002,1981,1445
1503002,1982,2732
1503002,1983,3060
1503002,1984,3397
1503002,1985,2728
1503002,1986,1631
1503002,1987,1778
1503002,1988,1973
1503002,1989,2169
1503002,1990,1798
1503002,1991,2005
1503002,1992,2189
1503002,1993,850
1503002,1994,850
1503002,1995,689
1503002,1996,110
1503002,1997,125
1503002,1998,109
1503002,1999,154
1503002,2000,195
1503002,2001,198
1503002,2002,248
1503002,2003,360
1503002,2004,407
1503002,2005,497
1503002,2006,578
1503002,2007,948
1503002,2008,587
1503002,2009,515
1503002,2010,743
1503002,2011,135
1503002,2012,160
1503002,2013,1822
1503002,2014,1645
1503044,1974,-
1503044,1975,-
1503044,1976,-
1503044,1977,-
1503044,1978,-
1503044,1979,-
1503044,1980,-
1503044,1981,-
1503044,1982,-
1503044,1983,-
1503044,1984,-
1503044,1985,-
1503044,1986,-
1503044,1987,-
1503044,1988,-
1503044,1989,-
1503044,1990,-
1503044,1991,-
1503044,1992,-
1503044,1993,-
1503044,1994,-
1503044,1995,-
1503044,1996,-
1503044,1997,12683
1503044,1998,11985
1503044,1999,10936
1503044,2000,12720
1503044,2001,13102
1503044,2002,13495
1503044,2003,14104
1503044,2004,17065
1503044,2005,26553
1503044,2006,22622
1503044,2007,17068
1503044,2008,16182
1503044,2009,15785
1503044,2010,15982
1503044,2011,14998
1503044,2012,14908
1503044,2013,13998
1503044,2014,15187
1503077,1974,-
1503077,1975,-
1503077,1976,-
1503077,1977,-
1503077,1978,-
1503077,1979,-
1503077,1980,-
1503077,1981,-
1503077,1982,-
1503077,1983,-
1503077,1984,-
1503077,1985,-
1503077,1986,-
1503077,1987,-
1503077,1988,-
1503077,1989,643
1503077,1990,675
1503077,1991,696
1503077,1992,765
1503077,1993,657
1503077,1994,670
1503077,1995,585
1503077,1996,1830
1503077,1997,1850
1503077,1998,1975
1503077,1999,2120
1503077,2000,2100
1503077,2001,1900
1503077,2002,1650
1503077,2003,1900
1503077,2004,1890
1503077,2005,1905
1503077,2006,1927
1503077,2007,1015
1503077,2008,985
1503077,2009,925
1503077,2010,565
1503077,2011,575
1503077,2012,568
1503077,2013,572
1503077,2014,605
1503093,1974,-
1503093,1975,-
1503093,1976,-
1503093,1977,-
1503093,1978,-
1503093,1979,-
1503093,1980,-
1503093,1981,-
1503093,1982,-
1503093,1983,-
1503093,1984,-
1503093,1985,-
1503093,1986,-
1503093,1987,-
1503093,1988,-
1503093,1989,-
1503093,1990,-
1503093,1991,-
1503093,1992,-
1503093,1993,4500
1503093,1994,4650
1503093,1995,4750
1503093,1996,6700
1503093,1997,6900
1503093,1998,6900
1503093,1999,6900
1503093,2000,7500
1503093,2001,7800
1503093,2002,8100
1503093,2003,8180
1503093,2004,8360
1503093,2005,10000
1503093,2006,10000
1503093,2007,11100
1503093,2008,11820
1503093,2009,11640
1503093,2010,10950
1503093,2011,11497
1503093,2012,10000
1503093,2013,3000
1503093,2014,2500
1503101,1974,120
1503101,1975,45
1503101,1976,45
1503101,1977,100
1503101,1978,450
1503101,1979,240
1503101,1980,420
1503101,1981,490
1503101,1982,510
1503101,1983,534
1503101,1984,580
1503101,1985,92
1503101,1986,105
1503101,1987,115
1503101,1988,140
1503101,1989,195
1503101,1990,210
1503101,1991,280
1503101,1992,300
1503101,1993,345
1503101,1994,370
1503101,1995,395
1503101,1996,57
1503101,1997,54
1503101,1998,56
1503101,1999,61
1503101,2000,66
1503101,2001,75
1503101,2002,78
1503101,2003,186
1503101,2004,320
1503101,2005,336
1503101,2006,346
1503101,2007,360
1503101,2008,433
1503101,2009,454
1503101,2010,616
1503101,2011,665
1503101,2012,691
1503101,2013,20
1503101,2014,398
1503200,1974,135
1503200,1975,43
1503200,1976,43
1503200,1977,45
1503200,1978,34
1503200,1979,66
1503200,1980,183
1503200,1981,360
1503200,1982,350
1503200,1983,340
1503200,1984,320
1503200,1985,253
1503200,1986,260
1503200,1987,265
1503200,1988,270
1503200,1989,280
1503200,1990,290
1503200,1991,280
1503200,1992,290
1503200,1993,300
1503200,1994,310
1503200,1995,320
1503200,1996,587
1503200,1997,587
1503200,1998,590
1503200,1999,580
1503200,2000,590
1503200,2001,600
1503200,2002,700
1503200,2003,750
1503200,2004,816
1503200,2005,848
1503200,2006,873
1503200,2007,875
1503200,2008,875
1503200,2009,1032
1503200,2010,950
1503200,2011,950
1503200,2012,500
1503200,2013,529
1503200,2014,520
1503309,1974,10
1503309,1975,8
1503309,1976,10
1503309,1977,12
1503309,1978,16
1503309,1979,20
1503309,1980,17
1503309,1981,15
1503309,1982,70
1503309,1983,12
1503309,1984,67
1503309,1985,47
1503309,1986,55
1503309,1987,61
1503309,1988,105
1503309,1989,80
1503309,1990,100
1503309,1991,200
1503309,1992,180
1503309,1993,200
1503309,1994,180
1503309,1995,220
1503309,1996,200
1503309,1997,150
1503309,1998,155
1503309,1999,160
1503309,2000,170
1503309,2001,160
1503309,2002,120
1503309,2003,125
1503309,2004,445
1503309,2005,490
1503309,2006,492
1503309,2007,100
1503309,2008,110
1503309,2009,100
1503309,2010,100
1503309,2011,100
1503309,2012,60
1503309,2013,61
1503309,2014,60
1503408,1974,26
1503408,1975,32
1503408,1976,35
1503408,1977,43
1503408,1978,100
1503408,1979,150
1503408,1980,422
1503408,1981,472
1503408,1982,935
1503408,1983,1200
1503408,1984,1500
1503408,1985,970
1503408,1986,1115
1503408,1987,1000
1503408,1988,1200
1503408,1989,1580
1503408,1990,400
1503408,1991,300
1503408,1992,300
1503408,1993,300
1503408,1994,480
1503408,1995,460
1503408,1996,186
1503408,1997,186
1503408,1998,190
1503408,1999,200
1503408,2000,210
1503408,2001,220
1503408,2002,250
1503408,2003,285
1503408,2004,275
1503408,2005,4607
1503408,2006,4648
1503408,2007,3700
1503408,2008,3700
1503408,2009,876
1503408,2010,880
1503408,2011,880
1503408,2012,300
1503408,2013,320
1503408,2014,282
1503457,1974,-
1503457,1975,-
1503457,1976,-
1503457,1977,-
1503457,1978,-
1503457,1979,-
1503457,1980,-
1503457,1981,-
1503457,1982,-
1503457,1983,-
1503457,1984,-
1503457,1985,-
1503457,1986,-
1503457,1987,-
1503457,1988,-
1503457,1989,-
1503457,1990,-
1503457,1991,-
1503457,1992,-
1503457,1993,9450
1503457,1994,10395
1503457,1995,10180
1503457,1996,2064
1503457,1997,2100
1503457,1998,2250
1503457,1999,2420
1503457,2000,8005
1503457,2001,8100
1503457,2002,7990
1503457,2003,8100
1503457,2004,7998
1503457,2005,6945
1503457,2006,6957
1503457,2007,6678
1503457,2008,7206
1503457,2009,7470
1503457,2010,7384
1503457,2011,7985
1503457,2012,8393
1503457,2013,7977
1503457,2014,7977
1503507,1974,1254
1503507,1975,485
1503507,1976,502
1503507,1977,1573
1503507,1978,1196
1503507,1979,1294
1503507,1980,2022
1503507,1981,2620
1503507,1982,3190
1503507,1983,10500
1503507,1984,11050
1503507,1985,5800
1503507,1986,6160
1503507,1987,6406
1503507,1988,7303
1503507,1989,3170
1503507,1990,3000
1503507,1991,3950
1503507,1992,4550
1503507,1993,5618
1503507,1994,6000
1503507,1995,7027
1503507,1996,1003
1503507,1997,1003
1503507,1998,1093
1503507,1999,1312
1503507,2000,1400
1503507,2001,1000
1503507,2002,1266
1503507,2003,2050
1503507,2004,1992
1503507,2005,2058
1503507,2006,2080
1503507,2007,1902
1503507,2008,2050
1503507,2009,453
1503507,2010,440
1503507,2011,440
1503507,2012,2529
1503507,2013,2840
1503507,2014,2950
1503606,1974,160
1503606,1975,158
1503606,1976,201
1503606,1977,222
1503606,1978,248
1503606,1979,260
1503606,1980,314
1503606,1981,600
1503606,1982,940
1503606,1983,1030
1503606,1984,3000
1503606,1985,3285
1503606,1986,5049
1503606,1987,5301
1503606,1988,9435
1503606,1989,10249
1503606,1990,13912
1503606,1991,15165
1503606,1992,16226
1503606,1993,12000
1503606,1994,14400
1503606,1995,7000
1503606,1996,4968
1503606,1997,11330
1503606,1998,12096
1503606,1999,12160
1503606,2000,11680
1503606,2001,11200
1503606,2002,12120
1503606,2003,10120
1503606,2004,10240
1503606,2005,14625
1503606,2006,16241
1503606,2007,16476
1503606,2008,16051
1503606,2009,16850
1503606,2010,15494
1503606,2011,15514
1503606,2012,16800
1503606,2013,18035
1503606,2014,18930
1503705,1974,199
1503705,1975,125
1503705,1976,123
1503705,1977,126
1503705,1978,329
1503705,1979,1539
1503705,1980,3016
1503705,1981,4000
1503705,1982,4500
1503705,1983,4950
1503705,1984,4600
1503705,1985,4130
1503705,1986,4500
1503705,1987,4700
1503705,1988,5880
1503705,1989,6750
1503705,1990,7050
1503705,1991,7450
1503705,1992,7650
1503705,1993,8000
1503705,1994,8200
1503705,1995,8500
1503705,1996,10900
1503705,1997,7600
1503705,1998,8000
1503705,1999,8100
1503705,2000,8500
1503705,2001,8600
1503705,2002,16000
1503705,2003,18000
1503705,2004,27700
1503705,2005,27590
1503705,2006,25600
1503705,2007,16500
1503705,2008,16500
1503705,2009,17500
1503705,2010,20900
1503705,2011,23500
1503705,2012,21100
1503705,2013,23600
1503705,2014,25000
1503754,1974,-
1503754,1975,-
1503754,1976,-
1503754,1977,-
1503754,1978,-
1503754,1979,-
1503754,1980,-
1503754,1981,-
1503754,1982,-
1503754,1983,-
1503754,1984,-
1503754,1985,-
1503754,1986,-
1503754,1987,-
1503754,1988,-
1503754,1989,-
1503754,1990,-
1503754,1991,-
1503754,1992,-
1503754,1993,300
1503754,1994,400
1503754,1995,468
1503754,1996,87
1503754,1997,115
1503754,1998,183
1503754,1999,200
1503754,2000,230
1503754,2001,250
1503754,2002,525
1503754,2003,905
1503754,2004,910
1503754,2005,1020
1503754,2006,1270
1503754,2007,1570
1503754,2008,1575
1503754,2009,1765
1503754,2010,256
1503754,2011,258
1503754,2012,312
1503754,2013,322
1503754,2014,385
1503804,1974,95
1503804,1975,75
1503804,1976,75
1503804,1977,78
1503804,1978,250
1503804,1979,1255
1503804,1980,1940
1503804,1981,2500
1503804,1982,2800
1503804,1983,3100
1503804,1984,3200
1503804,1985,3900
1503804,1986,4500
1503804,1987,5300
1503804,1988,6150
1503804,1989,6500
1503804,1990,7950
1503804,1991,7700
1503804,1992,8100
1503804,1993,4000
1503804,1994,4100
1503804,1995,4200
1503804,1996,5950
1503804,1997,5350
1503804,1998,5600
1503804,1999,5500
1503804,2000,5600
1503804,2001,5700
1503804,2002,24500
1503804,2003,25350
1503804,2004,49200
1503804,2005,46500
1503804,2006,40600
1503804,2007,8100
1503804,2008,8500
1503804,2009,8700
1503804,2010,9135
1503804,2011,9561
1503804,2012,10000
1503804,2013,5000
1503804,2014,5000
1503903,1974,1718
1503903,1975,1090
1503903,1976,1096
1503903,1977,550
1503903,1978,600
1503903,1979,720
1503903,1980,1981
1503903,1981,1572
1503903,1982,3460
1503903,1983,4428
1503903,1984,4506
1503903,1985,3260
1503903,1986,1544
1503903,1987,1677
1503903,1988,1875
1503903,1989,2114
1503903,1990,1140
1503903,1991,1238
1503903,1992,1426
1503903,1993,1750
1503903,1994,1732
1503903,1995,2000
1503903,1996,1370
1503903,1997,1960
1503903,1998,2100
1503903,1999,2275
1503903,2000,2632
1503903,2001,3260
1503903,2002,3260
1503903,2003,3700
1503903,2004,3637
1503903,2005,2368
1503903,2006,2702
1503903,2007,2334
1503903,2008,2379
1503903,2009,2045
1503903,2010,3570
1503903,2011,3616
1503903,2012,5329
1503903,2013,2826
1503903,2014,3697
1504000,1974,-
1504000,1975,-
1504000,1976,-
1504000,1977,-
1504000,1978,-
1504000,1979,-
1504000,1980,-
1504000,1981,-
1504000,1982,-
1504000,1983,-
1504000,1984,-
1504000,1985,-
1504000,1986,-
1504000,1987,-
1504000,1988,-
1504000,1989,-
1504000,1990,-
1504000,1991,-
1504000,1992,-
1504000,1993,-
1504000,1994,-
1504000,1995,-
1504000,1996,-
1504000,1997,-
1504000,1998,-
1504000,1999,-
1504000,2000,-
1504000,2001,-
1504000,2002,-
1504000,2003,-
1504000,2004,-
1504000,2005,-
1504000,2006,-
1504000,2007,-
1504000,2008,-
1504000,2009,-
1504000,2010,-
1504000,2011,-
1504000,2012,-
1504000,2013,-
1504000,2014,-
1504059,1974,-
1504059,1975,-
1504059,1976,-
1504059,1977,-
1504059,1978,-
1504059,1979,-
1504059,1980,-
1504059,1981,-
1504059,1982,-
1504059,1983,-
1504059,1984,-
1504059,1985,-
1504059,1986,-
1504059,1987,-
1504059,1988,-
1504059,1989,5330
1504059,1990,5596
1504059,1991,5875
1504059,1992,7050
1504059,1993,7100
1504059,1994,6400
1504059,1995,6550
1504059,1996,918
1504059,1997,950
1504059,1998,1200
1504059,1999,1100
1504059,2000,6310
1504059,2001,5868
1504059,2002,5690
1504059,2003,5980
1504059,2004,6498
1504059,2005,7056
1504059,2006,7079
1504059,2007,6739
1504059,2008,6512
1504059,2009,6842
1504059,2010,5159
1504059,2011,4962
1504059,2012,5557
1504059,2013,5673
1504059,2014,5500
1504109,1974,10
1504109,1975,2
1504109,1976,4
1504109,1977,5
1504109,1978,26
1504109,1979,26
1504109,1980,28
1504109,1981,26
1504109,1982,25
1504109,1983,25
1504109,1984,20
1504109,1985,18
1504109,1986,20
1504109,1987,22
1504109,1988,25
1504109,1989,50
1504109,1990,55
1504109,1991,64
1504109,1992,66
1504109,1993,61
1504109,1994,60
1504109,1995,55
1504109,1996,26
1504109,1997,26
1504109,1998,25
1504109,1999,20
1504109,2000,20
1504109,2001,15
1504109,2002,13
1504109,2003,30
1504109,2004,33
1504109,2005,30
1504109,2006,36
1504109,2007,50
1504109,2008,45
1504109,2009,118
1504109,2010,74
1504109,2011,80
1504109,2012,10
1504109,2013,11
1504109,2014,12
1504208,1974,5977
1504208,1975,5245
1504208,1976,5311
1504208,1977,5454
1504208,1978,5780
1504208,1979,7205
1504208,1980,13125
1504208,1981,15000
1504208,1982,18000
1504208,1983,20000
1504208,1984,22000
1504208,1985,15900
1504208,1986,16500
1504208,1987,17200
1504208,1988,21300
1504208,1989,7800
1504208,1990,8200
1504208,1991,8650
1504208,1992,8950
1504208,1993,9500
1504208,1994,10100
1504208,1995,10800
1504208,1996,22600
1504208,1997,16000
1504208,1998,16300
1504208,1999,16500
1504208,2000,16600
1504208,2001,16700
1504208,2002,41000
1504208,2003,42500
1504208,2004,45000
1504208,2005,42000
1504208,2006,36600
1504208,2007,19600
1504208,2008,21500
1504208,2009,21400
1504208,2010,25460
1504208,2011,33000
1504208,2012,26400
1504208,2013,31750
1504208,2014,36000
1504307,1974,20
1504307,1975,34
1504307,1976,36
1504307,1977,25
1504307,1978,28
1504307,1979,30
1504307,1980,38
1504307,1981,48
1504307,1982,45
1504307,1983,45
1504307,1984,40
1504307,1985,19
1504307,1986,18
1504307,1987,20
1504307,1988,22
1504307,1989,50
1504307,1990,60
1504307,1991,70
1504307,1992,75
1504307,1993,80
1504307,1994,80
1504307,1995,85
1504307,1996,2
1504307,1997,2
1504307,1998,5
1504307,1999,10
1504307,2000,10
1504307,2001,8
1504307,2002,7
1504307,2003,150
1504307,2004,335
1504307,2005,354
1504307,2006,350
1504307,2007,330
1504307,2008,330
1504307,2009,336
1504307,2010,300
1504307,2011,300
1504307,2012,20
1504307,2013,24
1504307,2014,25
1504406,1974,38
1504406,1975,6
1504406,1976,7
1504406,1977,15
1504406,1978,22
1504406,1979,37
1504406,1980,40
1504406,1981,68
1504406,1982,113
1504406,1983,280
1504406,1984,350
1504406,1985,269
1504406,1986,215
1504406,1987,200
1504406,1988,400
1504406,1989,420
1504406,1990,480
1504406,1991,380
1504406,1992,850
1504406,1993,900
1504406,1994,950
1504406,1995,930
1504406,1996,68
1504406,1997,68
1504406,1998,100
1504406,1999,130
1504406,2000,135
1504406,2001,143
1504406,2002,150
